Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-1905,Region VIII,43,9,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1906,Region VIII,42,7,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-1907,Region VII,46,14,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1908,Region III,55,19,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1909,Region VIII,23,3,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-1910,Region I,32,32,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1911,NCR,58,20,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1912,BARMM,38,8,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1913,Region VII,58,32,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1914,Region VII,28,8,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1915,Region VIII,31,7,BS Science,Mathematics,General Science,Level 1,High
2026-STAR-1916,Region VII,38,23,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1917,NCR,46,12,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-1918,Region VIII,22,5,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1919,Region VII,30,29,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-1920,Region VIII,40,9,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1921,Region IV-A,25,10,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1922,Region I,29,18,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-1923,Region I,28,6,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-1924,Region VIII,44,11,BS Science,Biology,General Science,Level 1,High
2026-STAR-1925,Region VIII,27,5,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-1926,NCR,47,11,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-1927,Region IV-A,44,23,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1928,BARMM,25,11,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-1929,Region IV-A,48,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1930,Region VIII,27,9,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1931,Region I,43,7,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-1932,BARMM,33,10,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-1933,Region IV-A,25,22,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-1934,Region VIII,30,10,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1935,Region VIII,25,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1936,Region VIII,22,11,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-1937,Region VII,47,26,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-1938,Region III,50,21,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1939,Region VII,29,14,BS Science,General Science,Biology,Level 1,High
2026-STAR-1940,BARMM,32,10,BS Science,Biology,Physics,Level 1,High
2026-STAR-1941,BARMM,27,2,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-1942,Region VIII,30,7,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-1943,Region IV-A,38,6,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1944,Region III,34,19,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-1945,Region I,38,6,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1946,NCR,45,30,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-1947,Region I,57,22,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-1948,Region IV-A,54,25,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-1949,NCR,42,30,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-1950,Region IV-A,33,34,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-1951,Region III,47,24,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1952,Region IV-A,57,25,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1953,Region IV-A,54,28,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-1954,Region IV-A,38,18,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1955,Region I,26,23,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1956,BARMM,41,4,BS Science,General Science,General Science,Level 1,Low
2026-STAR-1957,BARMM,44,11,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-1958,Region VII,31,25,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-1959,Region I,58,13,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1960,Region VII,32,27,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1961,Region I,28,19,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-1962,BARMM,41,5,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1963,Region VII,37,12,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1964,Region VIII,34,5,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-1965,BARMM,22,9,Bachelor of Secondary Education,Chemistry,Physics,Level 1,High
2026-STAR-1966,Region IV-A,38,27,BS Science,Chemistry,General Science,Level 1,High
2026-STAR-1967,Region I,45,12,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-1968,NCR,58,22,BS Science,Biology,Biology,Level 3,Low
2026-STAR-1969,Region IV-A,35,34,BS Science,Biology,Biology,Level 2,Low
2026-STAR-1970,NCR,38,30,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1971,Region III,55,25,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1972,Region I,46,8,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-1973,Region I,41,26,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1974,Region III,58,18,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-1975,Region VII,40,25,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-1976,Region III,57,14,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1977,BARMM,44,9,BS Science,General Science,General Science,Level 3,Low
2026-STAR-1978,Region IV-A,50,32,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1979,BARMM,37,10,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-1980,Region I,44,22,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-1981,Region VIII,35,7,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-1982,Region VIII,25,2,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-1983,Region III,36,20,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-1984,Region VIII,42,1,Bachelor of Secondary Education,Biology,Mathematics,Level 1,High
2026-STAR-1985,Region VII,41,16,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1986,Region III,52,9,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1987,Region III,36,12,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-1988,Region VIII,22,4,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-1989,Region I,38,24,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-1990,Region III,35,8,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-1991,BARMM,40,9,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-1992,NCR,39,29,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-1993,Region I,39,27,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-1994,Region VIII,29,2,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-1995,Region III,29,32,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-1996,Region III,54,16,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-1997,NCR,57,5,BS Science,General Science,General Science,Level 2,Low
2026-STAR-1998,Region IV-A,27,15,BS Science,Biology,Mathematics,Level 1,High
2026-STAR-1999,NCR,36,28,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2000,NCR,48,30,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2001,BARMM,26,4,PhD STEM,Chemistry,Chemistry,Level 1,Low
2026-STAR-2002,Region VII,46,5,Master of Arts in Ed,Physics,Mathematics,Level 1,High
2026-STAR-2003,Region III,35,22,BS Science,Physics,Chemistry,Level 1,High
2026-STAR-2004,BARMM,35,2,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2005,BARMM,37,10,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2006,Region I,40,17,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2007,NCR,53,25,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2008,Region I,51,25,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2009,NCR,37,21,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2010,Region VIII,28,8,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2011,NCR,43,8,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2012,BARMM,43,5,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2013,Region I,25,33,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2014,Region VII,51,16,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2015,Region IV-A,44,17,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2016,Region III,41,7,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2017,Region III,28,10,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2018,NCR,55,32,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2019,NCR,40,12,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2020,BARMM,42,9,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2021,Region III,27,8,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2022,BARMM,27,1,Master of Arts in Ed,Biology,General Science,Level 1,High
2026-STAR-2023,NCR,51,23,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2024,Region IV-A,58,24,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2025,Region III,28,26,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2026,Region VIII,37,3,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2027,BARMM,24,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2028,Region III,27,20,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2029,Region VIII,29,6,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2030,BARMM,37,10,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2031,Region I,44,30,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2032,Region VII,59,18,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2033,BARMM,24,11,BS Science,Biology,General Science,Level 1,High
2026-STAR-2034,Region IV-A,51,5,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2035,Region IV-A,35,6,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-2036,NCR,30,9,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2037,Region I,55,34,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2038,Region III,30,14,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2039,Region VII,48,19,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2040,NCR,34,13,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2041,Region III,56,28,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2042,Region VIII,39,2,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-2043,Region I,32,22,PhD STEM,General Science,Biology,Level 1,High
2026-STAR-2044,Region IV-A,41,34,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2045,Region VII,43,20,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2046,Region I,41,6,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2047,Region VII,39,18,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2048,Region III,53,29,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2049,BARMM,43,1,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2050,Region VII,59,24,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2051,Region IV-A,50,28,Master of Arts in Ed,Biology,Physics,Level 1,High
2026-STAR-2052,Region VII,38,28,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2053,Region VII,45,33,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2054,Region I,50,27,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2055,Region III,34,14,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2056,Region VIII,34,5,Master of Arts in Ed,Physics,Biology,Level 1,High
2026-STAR-2057,Region VIII,34,5,PhD STEM,Physics,Chemistry,Level 1,High
2026-STAR-2058,BARMM,26,11,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-2059,Region VIII,37,9,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2060,NCR,38,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2061,NCR,49,17,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2062,NCR,40,12,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2063,Region I,31,15,Bachelor of Secondary Education,General Science,Chemistry,Level 1,High
2026-STAR-2064,Region IV-A,46,24,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2065,Region I,53,24,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2066,Region III,25,10,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2067,Region I,54,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2068,Region III,55,26,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2069,Region III,58,26,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2070,NCR,40,30,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2071,Region III,38,25,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2072,Region IV-A,48,26,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2073,Region VIII,41,2,Bachelor of Secondary Education,Biology,Biology,Level 1,Low
2026-STAR-2074,Region I,54,9,Master of Arts in Ed,General Science,General Science,Level 3,Low
2026-STAR-2075,Region VIII,34,8,Master of Arts in Ed,Chemistry,Physics,Level 1,High
2026-STAR-2076,Region VIII,30,5,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2077,NCR,25,33,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2078,NCR,41,12,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2079,Region III,34,7,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2080,Region VII,47,29,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2081,Region III,34,8,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2082,NCR,25,9,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2083,BARMM,27,4,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-2084,NCR,32,14,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2085,NCR,32,30,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2086,Region I,37,26,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-2087,Region VIII,27,8,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-2088,Region IV-A,36,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2089,Region III,30,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2090,NCR,28,10,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2091,Region VII,51,25,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2092,BARMM,40,4,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2093,Region VIII,27,6,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2094,Region VIII,34,11,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2095,Region VII,54,27,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2096,Region VIII,27,9,Bachelor of Secondary Education,Biology,Physics,Level 1,High
2026-STAR-2097,NCR,30,20,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2098,Region III,42,24,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2099,BARMM,35,8,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2100,Region VII,58,11,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2101,BARMM,34,8,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2102,Region VIII,37,9,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2103,Region VIII,27,9,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2104,Region VII,52,17,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2105,BARMM,28,1,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-2106,Region IV-A,58,10,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2107,BARMM,27,6,BS Science,Mathematics,Physics,Level 1,High
2026-STAR-2108,Region VIII,41,2,BS Science,Biology,Chemistry,Level 1,High
2026-STAR-2109,Region IV-A,57,31,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2110,Region III,53,18,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2111,NCR,49,32,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2112,NCR,41,24,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2113,Region VIII,37,5,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2114,Region VIII,43,2,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-2115,NCR,45,19,Master of Arts in Ed,Mathematics,Physics,Level 1,High
2026-STAR-2116,NCR,41,33,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2117,BARMM,27,5,BS Science,Physics,Biology,Level 1,High
2026-STAR-2118,NCR,25,31,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2119,Region IV-A,49,11,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2120,NCR,42,11,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2121,NCR,43,12,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2122,Region IV-A,30,14,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2123,NCR,56,24,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2124,Region VIII,28,8,Bachelor of Secondary Education,Physics,Biology,Level 1,High
2026-STAR-2125,NCR,46,15,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2126,Region VII,53,8,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2127,Region VII,52,18,Master of Arts in Ed,Physics,General Science,Level 1,High
2026-STAR-2128,Region I,28,6,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2129,Region III,44,7,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2130,NCR,58,9,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2131,Region III,32,8,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2132,Region III,29,27,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2133,NCR,49,26,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2134,Region VII,39,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2135,Region VII,27,7,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2136,Region VIII,24,3,PhD STEM,General Science,Physics,Level 1,High
2026-STAR-2137,Region IV-A,41,28,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2138,Region III,26,22,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2139,Region I,37,12,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2140,Region IV-A,41,25,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2141,NCR,41,5,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2142,NCR,31,19,Bachelor of Secondary Education,Mathematics,Biology,Level 1,High
2026-STAR-2143,NCR,57,31,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2144,Region I,29,24,Bachelor of Secondary Education,Chemistry,Mathematics,Level 1,High
