Teacher_ID,Region,Age,Years_Experience,Educational_Attainment,Major_Specialization,Subject_Taught,Certification_Level,Fragility_Indicator
2026-STAR-2172,Region I,32,15,Bachelor of Secondary Education,Biology,General Science,Level 1,High
2026-STAR-2173,BARMM,34,11,PhD STEM,General Science,Mathematics,Level 1,High
2026-STAR-2174,Region I,51,12,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2175,Region IV-A,59,30,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2176,NCR,26,12,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2177,Region I,39,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2178,BARMM,27,4,PhD STEM,Physics,Physics,Level 1,Low
2026-STAR-2179,Region III,44,26,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2180,Region I,47,32,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2181,Region I,35,12,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2182,BARMM,31,8,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2183,BARMM,22,5,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2184,Region VII,55,30,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2185,BARMM,37,9,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2186,Region IV-A,36,34,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2187,Region I,43,7,PhD STEM,Mathematics,Mathematics,Level 3,Low
2026-STAR-2188,Region IV-A,53,16,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2189,Region I,50,13,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2190,Region VII,54,7,PhD STEM,Chemistry,General Science,Level 1,High
2026-STAR-2191,Region IV-A,37,29,Bachelor of Secondary Education,Mathematics,Mathematics,Level 2,Low
2026-STAR-2192,NCR,31,32,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2193,Region IV-A,28,18,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2194,NCR,30,8,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2195,Region IV-A,33,17,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2196,Region III,38,10,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2197,BARMM,26,7,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2198,Region VII,30,12,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2199,BARMM,38,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2200,Region VII,38,11,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2201,BARMM,40,4,Master of Arts in Ed,Physics,Physics,Level 1,Low
2026-STAR-2202,Region III,30,5,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2203,BARMM,39,6,PhD STEM,General Science,Chemistry,Level 1,High
2026-STAR-2204,Region VIII,41,6,Master of Arts in Ed,Mathematics,Chemistry,Level 1,High
2026-STAR-2205,Region III,29,7,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2206,BARMM,32,11,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2207,Region III,53,19,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2208,Region IV-A,46,7,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2209,Region I,28,28,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2210,Region VII,27,21,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2211,BARMM,36,4,BS Science,General Science,Chemistry,Level 1,High
2026-STAR-2212,Region VII,26,27,PhD STEM,Physics,Physics,Level 2,Low
2026-STAR-2213,Region III,58,16,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2214,Region IV-A,58,9,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2215,BARMM,34,11,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2216,NCR,32,29,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2217,NCR,57,34,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2218,Region VII,54,22,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2219,Region VII,34,17,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2220,Region VIII,27,8,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2221,Region VII,27,9,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-2222,Region III,44,30,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2223,Region VII,27,29,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2224,Region IV-A,27,15,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2225,Region III,36,5,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2226,BARMM,41,4,BS Science,Physics,General Science,Level 1,High
2026-STAR-2227,Region IV-A,29,7,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2228,BARMM,27,8,PhD STEM,Biology,Physics,Level 1,High
2026-STAR-2229,Region VII,54,7,BS Science,General Science,Biology,Level 1,High
2026-STAR-2230,Region III,52,28,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2231,BARMM,27,10,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2232,Region I,38,7,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2233,NCR,50,23,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2234,Region I,41,20,Master of Arts in Ed,Chemistry,Chemistry,Level 2,Low
2026-STAR-2235,BARMM,37,6,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2236,Region VIII,32,1,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-2237,Region I,50,24,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2238,NCR,54,33,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2239,Region III,59,25,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2240,Region I,45,24,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2241,NCR,34,23,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2242,Region IV-A,52,24,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2243,Region III,55,34,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2244,Region VIII,34,2,BS Science,Physics,Mathematics,Level 1,High
2026-STAR-2245,NCR,42,19,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2246,Region III,56,25,Master of Arts in Ed,Chemistry,General Science,Level 1,High
2026-STAR-2247,Region VII,30,11,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2248,BARMM,23,10,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2249,BARMM,25,6,BS Science,General Science,Biology,Level 1,High
2026-STAR-2250,Region VII,58,16,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2251,Region VII,51,30,Master of Arts in Ed,Chemistry,Mathematics,Level 1,High
2026-STAR-2252,Region III,34,27,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2253,Region VIII,44,10,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2254,BARMM,40,3,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2255,Region I,26,27,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2256,NCR,44,23,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2257,Region I,55,17,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2258,Region VII,55,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2259,Region VIII,27,8,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2260,Region VII,55,34,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2261,BARMM,40,3,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2262,Region VII,53,10,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2263,Region VIII,25,1,Master of Arts in Ed,General Science,General Science,Level 1,Low
2026-STAR-2264,BARMM,26,5,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2265,BARMM,24,9,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2266,Region VII,50,13,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2267,Region VII,56,18,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2268,NCR,45,8,Master of Arts in Ed,Mathematics,Biology,Level 1,High
2026-STAR-2269,Region VIII,42,10,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-2270,BARMM,22,10,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-2271,Region IV-A,54,25,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2272,Region IV-A,48,29,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2273,Region VII,59,13,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2274,Region III,56,27,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2275,NCR,25,13,PhD STEM,Physics,Physics,Level 3,Low
2026-STAR-2276,Region IV-A,53,6,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2277,Region VIII,41,3,Master of Arts in Ed,Chemistry,Chemistry,Level 1,Low
2026-STAR-2278,Region III,52,28,PhD STEM,Chemistry,Physics,Level 1,High
2026-STAR-2279,Region IV-A,51,34,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2280,Region IV-A,25,27,BS Science,Mathematics,Mathematics,Level 2,Low
2026-STAR-2281,NCR,30,23,Bachelor of Secondary Education,General Science,Mathematics,Level 1,High
2026-STAR-2282,Region VIII,25,6,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2283,BARMM,33,2,Master of Arts in Ed,General Science,Chemistry,Level 1,High
2026-STAR-2284,Region VII,36,32,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2285,Region I,57,6,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2286,Region VII,51,27,Master of Arts in Ed,Biology,Chemistry,Level 1,High
2026-STAR-2287,NCR,56,7,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2288,Region VIII,33,11,PhD STEM,Chemistry,Mathematics,Level 1,High
2026-STAR-2289,Region VII,45,26,BS Science,Mathematics,Chemistry,Level 1,High
2026-STAR-2290,Region III,55,7,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2291,NCR,31,34,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2292,Region III,40,11,BS Science,Biology,Biology,Level 2,Low
2026-STAR-2293,NCR,55,10,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2294,NCR,45,32,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2295,Region I,48,15,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2296,Region VII,31,25,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2297,Region I,49,20,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2298,Region IV-A,51,19,Master of Arts in Ed,Biology,Mathematics,Level 1,High
2026-STAR-2299,Region VII,55,34,Bachelor of Secondary Education,Biology,Biology,Level 3,Low
2026-STAR-2300,Region I,39,6,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2301,Region IV-A,41,31,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2302,BARMM,27,6,Master of Arts in Ed,Chemistry,Biology,Level 1,High
2026-STAR-2303,Region VII,25,12,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2304,NCR,56,20,Bachelor of Secondary Education,Biology,Chemistry,Level 1,High
2026-STAR-2305,Region III,43,9,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2306,Region I,51,8,Master of Arts in Ed,Chemistry,Chemistry,Level 3,Low
2026-STAR-2307,Region VII,46,7,Bachelor of Secondary Education,Physics,Physics,Level 3,Low
2026-STAR-2308,Region VII,54,17,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2309,Region VII,30,30,BS Science,Chemistry,Chemistry,Level 3,Low
2026-STAR-2310,BARMM,36,1,Bachelor of Secondary Education,Chemistry,Biology,Level 1,High
2026-STAR-2311,NCR,48,6,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2312,Region VII,50,31,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2313,BARMM,30,9,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2314,Region VIII,36,11,Bachelor of Secondary Education,Mathematics,Chemistry,Level 1,High
2026-STAR-2315,Region VII,48,34,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2316,Region VIII,26,4,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2317,Region VIII,42,5,BS Science,Mathematics,Mathematics,Level 3,Low
2026-STAR-2318,Region IV-A,33,34,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2319,NCR,32,22,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2320,Region IV-A,50,26,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2321,Region VIII,42,5,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-2322,BARMM,30,6,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2323,NCR,58,23,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2324,Region IV-A,42,5,Master of Arts in Ed,Biology,Biology,Level 2,Low
2026-STAR-2325,Region IV-A,48,6,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2326,Region VIII,43,2,Bachelor of Secondary Education,General Science,General Science,Level 1,Low
2026-STAR-2327,Region IV-A,54,33,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2328,Region I,50,16,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2329,NCR,28,24,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2330,BARMM,28,5,BS Science,Physics,Physics,Level 2,Low
2026-STAR-2331,Region I,37,29,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2332,Region VII,53,25,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2333,Region I,27,20,BS Science,General Science,General Science,Level 2,Low
2026-STAR-2334,BARMM,31,5,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2335,Region I,54,26,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2336,Region VII,53,23,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2337,Region VII,43,9,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2338,Region I,56,7,PhD STEM,Biology,Biology,Level 2,Low
2026-STAR-2339,NCR,25,7,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2340,Region VIII,42,1,BS Science,Chemistry,Chemistry,Level 1,Low
2026-STAR-2341,NCR,28,13,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2342,BARMM,41,11,Master of Arts in Ed,General Science,Physics,Level 1,High
2026-STAR-2343,Region III,46,25,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2344,Region I,33,5,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2345,Region III,54,9,Bachelor of Secondary Education,Biology,Biology,Level 2,Low
2026-STAR-2346,Region III,42,11,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2347,BARMM,26,3,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-2348,Region I,39,18,Bachelor of Secondary Education,Chemistry,Chemistry,Level 3,Low
2026-STAR-2349,Region III,51,21,Master of Arts in Ed,Physics,Physics,Level 3,Low
2026-STAR-2350,Region VII,35,5,PhD STEM,General Science,General Science,Level 3,Low
2026-STAR-2351,Region IV-A,51,16,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2352,Region I,41,22,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2353,Region I,27,29,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2354,Region VII,43,16,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2355,Region I,42,9,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2356,Region IV-A,53,30,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2357,Region VIII,33,5,PhD STEM,Physics,Mathematics,Level 1,High
2026-STAR-2358,Region III,31,27,PhD STEM,Biology,Chemistry,Level 1,High
2026-STAR-2359,Region I,55,20,BS Science,Physics,Physics,Level 3,Low
2026-STAR-2360,Region III,28,23,PhD STEM,Biology,Biology,Level 3,Low
2026-STAR-2361,Region VIII,27,6,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2362,Region VIII,43,8,PhD STEM,Chemistry,Chemistry,Level 3,Low
2026-STAR-2363,BARMM,38,6,Bachelor of Secondary Education,Mathematics,Physics,Level 1,High
2026-STAR-2364,Region I,39,12,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2365,Region III,55,15,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2366,NCR,28,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2367,Region I,53,18,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2368,NCR,43,27,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2369,Region VII,39,8,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2370,Region VII,28,14,BS Science,Biology,Biology,Level 3,Low
2026-STAR-2371,BARMM,33,1,Bachelor of Secondary Education,Chemistry,Chemistry,Level 1,Low
2026-STAR-2372,NCR,26,15,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2373,NCR,41,22,Master of Arts in Ed,Mathematics,Mathematics,Level 3,Low
2026-STAR-2374,Region III,57,25,Bachelor of Secondary Education,Chemistry,General Science,Level 1,High
2026-STAR-2375,Region VII,33,20,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2376,Region VII,57,22,Master of Arts in Ed,General Science,Biology,Level 1,High
2026-STAR-2377,Region III,49,7,Master of Arts in Ed,Physics,Physics,Level 2,Low
2026-STAR-2378,Region IV-A,32,24,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2379,Region I,33,31,BS Science,Biology,General Science,Level 1,High
2026-STAR-2380,Region I,29,24,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2381,Region III,50,28,Bachelor of Secondary Education,Physics,Physics,Level 2,Low
2026-STAR-2382,Region VIII,24,7,Bachelor of Secondary Education,Physics,Chemistry,Level 1,High
2026-STAR-2383,Region VII,59,13,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2384,Region VIII,24,8,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2385,Region VII,44,34,Master of Arts in Ed,Mathematics,Mathematics,Level 2,Low
2026-STAR-2386,Region VIII,24,9,BS Science,Chemistry,Chemistry,Level 2,Low
2026-STAR-2387,Region VII,34,33,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2388,BARMM,23,8,PhD STEM,Chemistry,Chemistry,Level 2,Low
2026-STAR-2389,Region I,50,14,Bachelor of Secondary Education,Chemistry,Chemistry,Level 2,Low
2026-STAR-2390,BARMM,42,4,Bachelor of Secondary Education,General Science,Biology,Level 1,High
2026-STAR-2391,Region VIII,22,3,Master of Arts in Ed,Mathematics,Mathematics,Level 1,Low
2026-STAR-2392,Region VII,36,16,PhD STEM,Mathematics,Mathematics,Level 2,Low
2026-STAR-2393,BARMM,27,3,PhD STEM,Biology,General Science,Level 1,High
2026-STAR-2394,Region VIII,38,2,PhD STEM,Mathematics,Biology,Level 1,High
2026-STAR-2395,NCR,58,30,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2396,BARMM,29,1,PhD STEM,Physics,Biology,Level 1,High
2026-STAR-2397,Region VII,43,13,Master of Arts in Ed,Mathematics,General Science,Level 1,High
2026-STAR-2398,Region VIII,31,11,Bachelor of Secondary Education,General Science,General Science,Level 3,Low
2026-STAR-2399,Region VII,41,8,PhD STEM,General Science,General Science,Level 2,Low
2026-STAR-2400,Region I,52,26,Bachelor of Secondary Education,Mathematics,Mathematics,Level 3,Low
2026-STAR-2401,NCR,40,21,Bachelor of Secondary Education,General Science,General Science,Level 2,Low
2026-STAR-2402,Region VII,30,12,Master of Arts in Ed,Biology,Biology,Level 3,Low
2026-STAR-2403,Region VII,45,8,BS Science,General Science,Mathematics,Level 1,High
2026-STAR-2404,NCR,45,32,Master of Arts in Ed,General Science,General Science,Level 2,Low
2026-STAR-2405,Region VIII,26,10,Bachelor of Secondary Education,Physics,General Science,Level 1,High
2026-STAR-2406,Region I,37,11,BS Science,General Science,General Science,Level 3,Low
2026-STAR-2407,Region VII,58,11,PhD STEM,Mathematics,General Science,Level 1,High
2026-STAR-2408,Region VII,56,26,PhD STEM,Physics,Physics,Level 2,Low
